Temps (s),AccMs.RsolZ,VitMs.RsolZ,DepMs.RsolZ,AccMns.RlgZ,VitMns.RlgZ,DepMns.RlgZ,PtR.RlgZ,Tyre.Defl,NLG.v,NLG.d,NLG.Ftot,NLG.Fhyd,Tyre.FTyre,NLG.FFriJoi,NLG.FGas,NLG.FFriBag,PtB.RlgZ,PtGb.RlgZ,PtGt.RlgZ,NLG.XGb,NLG.XGt,Tyre.Alpha,Tyre.Omega,TR_sl.RsolX,Tyre.Mu,Tyre.Slip,VGR,Total friction,Metering pin Damping factor,Tyre.Omega,Ac Vz,NLG.Pc,Fx ptB (kN) /lg,Fz ptB (kN)/lg,M/y ptB (N.m) /lg,Fx ptB (kN) /sol,Fy ptB (kN) /sol,Fz ptB (kN)/sol,M/x ptB (N.m) /sol,M/y ptB (N.m) /sol,M/z ptB (N.m) /sol,NLG.Pd,NLG.Pg,,Tyre.FSpin,Tyre.Vitx,Tyre.Depx,,,,,,,,,,,,,
0.3385,-3.2747240514646845,1.1743251727973254,-0.12416089563917561,5.977231892868187,0.42922796755604375,0.009864904338303974,0.18986490433830414,-0.00698042981728314,-0.7272565671721631,0.1321315569847043,-24.581835865330305,-4541.543701567588,0,-198.50971815739823,4715.945932589255,-0.061209699732805864,20.97850587169791,0.5447333473535995,0.8298649043383032,-0.28457600797642985,0.1577922576095376,0,207.6089118592187,0.12873959407722146,0.13435323461866785,-0.02304515173562056,0.12678375036689224,-198.57092785713104,8586.73765353265,1982.519073139456,1.1743251727973254,2.3514150102091116,0.12678375036689224,0.022355395905089843,-0.10320702986521935,0.00012873959407722147,0,-3.469446951953614e-21,0,-0.10320702986521935,0,47.48456754802584,24.01811540882234,0,0,-0.01650381916475487,4.671039183710974e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.339,-3.2626721448279157,1.1726938367249113,-0.12357454872081315,4.031842038561467,0.4312438885753245,0.010080526282591637,0.1900805262825918,-0.007192775979737193,-0.7236340937410006,0.1317697399378338,-24.168123322193093,-4498.525528960789,0,-198.06304268525793,4672.48158872103,-0.3345820995703904,20.97850587169791,0.5453107863447576,0.8300805262825909,-1.556738245314141,0.8640633308307231,0,207.6089118592187,-0.7033605415521452,0.13666868769861643,-0.02344231349890505,-0.6926749144834179,-198.3976247848283,8590.771127393224,1982.519073139456,1.1726938367249113,2.3378597026717944,-0.6926749144834179,-0.12213727628335524,0.5641156309413893,-0.0007033605415521451,0,0,0,0.5641156309413893,0,47.048949228945496,23.796753323226376,0,0,-0.016525063322193355,3.8447860176013066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3395,-3.2620965167401414,1.1710627884665412,-0.12298901732657988,4.053237958050691,0.4332705075543498,0.010297161536368811,0.190297161536369,-0.007406120057232735,-0.7200012057915953,0.13140973933493802,-23.674662514385926,-4455.584918013191,0,-197.62100547559248,4629.865462657608,-0.7100121318106898,20.97850587169791,0.5458874222014306,0.830297161536368,-3.3061057727061263,1.8369047085981847,0,207.6089118592187,-1.4918658587060585,0.1389950221876261,-0.02384134171314341,-1.4692010641079416,-198.33101760740317,8594.84952627421,1982.519073139456,1.1710627884665412,2.3282362495011233,-1.4692010641079416,-0.25905978768781723,1.197048763965501,-0.0014918658587060583,0,0,0,1.197048763965501,0,46.61799540821502,23.579711175436902,0,0,-0.016408997226227653,3.024336156289924e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,-3.261446457703357,1.1694320652376895,-0.12240430129396103,3.9652355292163284,0.435253125318958,0.01051478809902829,0.19051478809902847,-0.007620440383401178,-0.7164126391481969,0.13105153301536393,-23.188313066527616,-4413.366065735439,0,-197.18684353963752,4588.073809840193,-1.0629008651025966,20.97850587169791,0.5464632550836642,0.8305147880990275,-4.953101428394487,2.754763844150672,0,207.6089118592187,-2.2322504849497906,0.14133200183249983,-0.02424219585463119,-2.198337584243815,-198.2497444047401,8598.911377644848,1982.519073139456,1.1694320652376895,2.319312202209416,-2.198337584243815,-0.38762622880765263,1.7919087366970112,-0.0022322504849497907,0,0,0,1.7919087366970112,0,46.194794848507904,23.366868035409,0,0,-0.01616281474129266,2.216195419225291e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3405,-3.260812348870984,1.167801659063254,-0.12182040046442941,3.859062345196587,0.4371826564915563,0.010733379427274068,0.19073337942727425,-0.007835710818198866,-0.7128774713344556,0.1306950942796967,-22.70733468613082,-4371.9677689896835,0,-196.76095549406227,4547.083111512197,-1.3913560976105492,20.97850587169791,0.5470382851475772,0.8307333794272732,-6.488590549032686,3.6123697559855374,0,207.6089118592187,-2.920591134919197,0.1436793415984434,-0.024644827032323055,-2.876220793047149,-198.15231159167283,8602.94549240379,1982.519073139456,1.167801659063254,2.3104911253765343,-2.876220793047149,-0.5071553282889104,2.345490034237912,-0.0029205911349191966,0,0,0,2.345490034237912,0,45.77972170542901,23.158104123098948,0,0,-0.015794456575459363,1.4264725904523229e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.341,-3.260193098167397,1.1661715625141704,-0.12123731468317232,3.7549689568116422,0.4390601409699621,0.01095290949775905,0.19095290949775923,-0.008051905733631792,-0.7093946551363537,0.1303403969521285,-22.23147458882499,-4331.36922522703,0,-196.34312092246984,4506.8707049854,-1.6937689018431166,20.97850587169791,0.5476125125456304,0.8309529094977582,-7.904748703092442,4.405163335372077,0,207.6089118592187,-3.5535721129492197,0.14603676203412744,-0.025049187312886353,-3.4995853677203654,-198.03688982431296,8606.952030636103,1982.519073139456,1.1661715625141704,2.3017586469306983,-3.4995853677203654,-0.6170713216216551,2.8550703959173696,-0.003553572112949219,0,1.1102230246251566e-19,0,2.8550703959173696,0,45.37255868599854,22.95330401838341,0,0,-0.015312510843624512,6.608470482710973e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3415,-3.25958903865369,1.1645417679948435,-0.1206550437991749,3.6530564573869597,0.4408866691986556,0.011173352832358378,0.19117335283235856,-0.008269000038645086,-0.7059630926292103,0.1299874154058139,-21.759704842983304,-4291.54939273016,0,-195.93312221889113,4467.414750283183,-1.968815148479411,20.97850587169791,0.5481859374265443,0.8311733528323576,-9.195069777022837,5.129305666591892,0,207.6089118592187,-4.128485075381555,0.14840398954308243,-0.02545522976725256,-4.065764110430945,-197.90193736737055,8610.9312414187,1982.519073139456,1.1645417679948435,2.2931057159696753,-4.065764110430945,-0.7169039098651265,3.3184117322857327,-0.004128485075381554,0,-1.1102230246251566e-19,0,3.3184117322857327,0,44.97309142069671,22.752356491174844,0,0,-0.014726112805184047,-7.545859198810509e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
0.342,-3.258999595292175,1.1629122681971975,-0.1200735876650763,3.553279317413752,0.4426633088573625,0.011394684486787059,0.19139468448678723,-0.008486969167913444,-0.7025817089362497,0.1296361245513458,-21.29111761645864,-4252.48784571295,0,-195.5307488708926,4428.69419482105,-2.215453692661506,20.97850587169791,0.5487585599354411,0.8313946844867863,-10.354362840706223,5.78168005086924,0,207.6089118592187,-4.643223792512424,0.15078075626146947,-0.025862908449651705,-4.572682789836983,-197.7462025635541,8614.883378868379,1982.519073139456,1.1629122681971975,2.2845242935604975,-4.572682789836983,-0.8062873500695154,3.7337570040220966,-0.004643223792512423,0,1.1102230246251566e-19,0,3.7337570040220966,0,44.58111254681224,22.555154321540847,0,0,-0.014044844640929666,-7.777008240345884e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3425,-3.2584242090738,1.1612830560926606,-0.11949294613702996,3.4555943508973863,0.4443911060328112,0.011616880039803464,0.19161688003980365,-0.008705789071208864,-0.6992494510489518,0.12928649982582133,-20.824928916997724,-4214.164746548217,0,-195.1357971476558,4390.688739776509,-2.4329223186654922,20.97850587169791,0.549330380213982,0.8316168800398027,-11.378738301756357,6.35988797732384,0,207.6089118592187,-5.096274180500183,0.15316679994214547,-0.026272178377726493,-5.018850324432517,-197.5687194663213,8618.80870271903,1982.519073139456,1.1612830560926606,2.2760073165397254,-5.018850324432517,-0.8849587243348855,4.099823268722722,-0.005096274180500182,0,0,0,4.099823268722722,0,44.19642140170205,22.361594128427384,0,0,-0.013278636094310453,-1.4416326287501111e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.343,-3.257862342660279,1.1596541249213304,-0.11891311907456929,3.3599612522825697,0.44607108665895245,0.01183991558313294,0.19183991558313312,-0.008925436203477022,-0.6959652863761613,0.12893851718263324,-20.36047610459106,-4176.560815681605,0,-194.74806978426332,4353.378808145153,-2.6207315907468387,20.97850587169791,0.5499013984004995,0.8318399155831322,-12.265583924923428,6.862239324654595,0,207.6089118592187,-5.486699900302116,0.15556186384645354,-0.02668299551397145,-5.403344600268833,-197.36880137501015,8622.707479276103,1982.519073139456,1.1596541249213304,2.2675486810186505,-5.403344600268833,-0.9527554390927908,4.4157911240355014,-0.005486699900302115,0,0,0,4.4157911240355014,0,43.81882371292648,22.171576206969757,0,0,-0.012437666757594251,-2.0635159666298237e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3435,-3.2573134803975683,1.1580254681811315,-0.11833410634047872,3.2663422453948314,0.44770425778164985,0.012063767712023766,0.19206376771202394,-0.009145887515536966,-0.6927282014687204,0.1285921530818989,-19.89721458523663,-4139.657304377486,0,-194.3673756885432,4316.745514377039,-2.7786567529913655,20.97850587169791,0.5504716146301246,0.8320637677120231,-13.013531351750334,7.2877371134094435,0,207.6089118592187,-5.814123843793411,0.15796569664281102,-0.027095316748338084,-5.725794238340891,-197.14603244153457,8626.579982229488,1982.519073139456,1.1580254681811315,2.259143220206215,-5.725794238340891,-1.009612010204574,4.681290795185414,-0.005814123843793409,0,0,0,4.681290795185414,0,43.44813131038234,21.985004373851908,0,0,-0.011532270734442088,-2.640129503351928e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34400000000000003,-3.2567771282216804,1.1563970796170207,-0.11775590780067022,3.1747017386295417,0.4492916086509646,0.012288413516349248,0.19228841351634943,-0.009367120445318372,-0.6895372009165528,0.1282473844814406,-19.434713793291326,-4103.435970169205,0,-193.99352966937042,4280.770635499752,-2.9067278303482413,20.97850587169791,0.5510410290349084,0.8322884135163485,-13.62241380669696,7.636057160669798,0,207.6089118592187,-6.078705846615073,0.160378052311161,-0.027509099881845796,-5.986356646027162,-196.90025749971866,8630.426493317442,1982.519073139456,1.1563970796170207,2.2507866766961313,-5.986356646027162,-1.0555561928380224,4.8963851315887945,-0.006078705846615073,0,0,0,4.8963851315887945,0,43.08416185934046,21.801785820237427,0,0,-0.010572844357578489,-3.168771721230852e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34450000000000003,-3.2562528135065545,1.1547689532102674,-0.11717852332406509,3.0850059960556213,0.45083411164899245,0.012513830572173744,0.19251383057217392,-0.009589112909555525,-0.6863913064102705,0.12790418882823545,-18.972652523869208,-4067.879054837102,0,-193.62635218509917,4245.43658364075,-3.0052180908575448,20.97850587169791,0.551609641743938,0.832513830572173,-14.093215719131804,7.907523016687967,0,207.6089118592187,-6.281116983008923,0.16279869005239786,-0.02792430361104594,-6.185692702443837,-196.6315702759567,8634.247302840431,1982.519073139456,1.1547689532102674,2.242475669631192,-6.185692702443837,-1.090704517812307,5.061549790973827,-0.006281116983008922,0,0,0,5.061549790973827,0,42.72673861308054,21.62183097182701,0,0,-0.009569757584209665,-3.6472596004413356e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34500000000000003,-3.2557400848537443,1.1531410831678406,-0.11660195278248117,2.997222825749472,0.45233272306186717,0.012739996933704678,0.19273999693370486,-0.009811843295861766,-0.6832895559587175,0.1275625440502561,-18.510813679355998,-4032.969264737941,0,-193.2656691108236,4210.726379866944,-3.074631035281894,20.97850587169791,0.5521774528834483,0.8327399969337039,-14.428015025868344,8.103076586410621,0,207.6089118592187,-6.422510809964467,0.1652273742019519,-0.028340887513199294,-6.324938439457723,-196.3403001461055,8638.042710025195,1982.519073139456,1.1531410831678406,2.2342076571840606,-6.324938439457723,-1.1152572981964903,5.177650900228657,-0.006422510809964466,0,2.220446049250313e-19,0,5.177650900228657,0,42.375690183841996,21.44505335562451,0,0,-0.008533269633218094,-4.07392308210224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34550000000000003,-3.255238511824216,1.1515134639119284,-0.11602619605052521,2.911321286484408,0.4537883837051094,0.012966891125557233,0.19296689112555743,-0.01003529045511159,-0.6802310032533012,0.12722242854862945,-18.04907849548953,-3998.6897533102824,0,-192.9113115231952,4176.623629265312,-3.115686084932785,20.97850587169791,0.5527444625769276,0.8329668911255564,-14.62991894634749,8.224244857886399,0,207.6089118592187,-6.5044919364903535,0.16766387414671816,-0.028758812032027126,-6.40567408846109,-196.02699760812797,8641.813023240733,1982.519073139456,1.1515134639119284,2.2259808948183504,-6.40567408846109,-1.1294931714207925,5.245920490128108,-0.0065044919364903525,0,0,0,5.245920490128108,0,42.03085033084296,21.271369473023555,0,0,-0.00747344936754739,-4.44759555047961e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34600000000000003,-3.254747684612455,1.1498860900696222,-0.11545125300549039,2.827271413612896,0.45520201941191585,0.01319449213526319,0.19319449213526338,-0.01025943369406343,-0.6772147171695423,0.12688382119004468,-17.58742031443861,-3965.024105582769,0,-192.5631155015614,4143.112497193399,-3.1293031414843373,20.97850587169791,0.5533106709452182,0.8331944921352624,-14.702994042251888,8.273103174314516,0,207.6089118592187,-6.529082298824738,0.17010796424461624,-0.029178038463913595,-6.429890867937372,-195.69241864304576,8645.558560069083,1982.519073139456,1.1498860900696222,2.217794389807566,-6.429890867937372,-1.133763243028328,5.267930006208258,-0.006529082298824737,0,0,0,5.267930006208258,0,41.69205776415558,21.100698678852343,0,0,-0.006400100863176045,-4.767600593638412e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34650000000000003,-3.254267213664219,1.14825895646279,-0.114877123527259,2.7450439648980085,0.4565745413943649,0.013422779405960372,0.19342277940596056,-0.010484252768160007,-0.6742397813958982,0.12654670129934673,-17.125897973345065,-3931.95632451493,0,-192.22092194422248,4110.177686633215,-3.1165861940371284,20.97850587169791,0.5538760781066133,0.8334227794059597,-14.652191385455268,8.25223549700101,0,207.6089118592187,-6.49868552403133,0.17255942374608263,-0.029598528944439557,-6.399955888454258,-195.3375081382596,8649.279647235116,1982.519073139456,1.14825895646279,2.2096478524998457,-6.399955888454258,-1.1284848984785008,5.245562200448537,-0.006498685524031329,0,-2.220446049250313e-19,0,5.245562200448537,0,41.35915596326097,20.932963066037992,0,0,-0.00532269454323797,-5.0337353208003104e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34700000000000003,-3.2537967292400705,1.1466320580981701,-0.11430380749820991,2.664610186916182,0.457906846487823,0.013651732829204283,0.19365173282920448,-0.010709727874449293,-0.6713052941795995,0.12621104865225694,-16.66464887694001,-3899.4708190031447,0,-191.88457639864023,4077.804416586493,-3.0788061486898797,20.97850587169791,0.554440684176947,0.8336517328292036,-14.483267662989407,8.164692112841603,0,207.6089118592187,-6.416049762830693,0.17501803671688257,-0.030020246435142804,-6.318575550147805,-194.96338254733013,8652.97662040062,1982.519073139456,1.1466320580981701,2.201541644824094,-6.318575550147805,-1.1141353491358903,5.180981708186031,-0.006416049762830692,0,0,0,5.180981708186031,0,41.03199300914427,20.768087355574487,0,0,-0.00425030419273775,-5.246250530437198e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34750000000000003,-3.253335880927228,1.1450053901577066,-0.11373130480313105,2.5859416024742647,0.4591998172890601,0.013881332737848813,0.193881332737849,-0.010935839644573314,-0.6684103681790174,0.12587684346816744,-16.203881822299035,-3867.5523933882814,0,-191.55392890447092,4045.978401453714,-3.017383054462711,20.97850587169791,0.555004489269681,0.8338813327378481,-14.20270304543147,8.01394524226638,0,207.6089118592187,-6.2842293678493935,0.17748359196165622,-0.030443154710404152,-6.18875780316509,-194.57131195893362,8656.649823829086,1982.519073139456,1.1450053901577066,2.193476726536378,-6.18875780316509,-1.0912449777680528,5.076604611945658,-0.006284229367849394,0,0,0,5.076604611945658,0,40.71042142882965,20.605998791500912,0,0,-0.0031915501064620584,-5.405828035760301e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34800000000000003,-3.2528843371025675,1.1433789479891554,-0.11315961532913647,2.5090098192888473,0.4604543221987045,0.014111559898948165,0.19411155989894835,-0.011162569137777967,-0.6655541304119579,0.12554406640296145,-15.743869643623126,-3836.186238306107,0,-191.22883384833293,4014.685831342713,-2.933867896666354,20.97850587169791,0.5555674934959863,0.8341115598989475,-13.817616636101468,7.803843002012541,0,207.6089118592187,-6.106545785910743,0.17995588294769788,-0.030867218344373563,-6.013773634088927,-194.16270174499928,8660.299609928565,1982.519073139456,1.1433789479891554,2.1854545997006936,-6.013773634088927,-1.0603905475630735,4.935067288757864,-0.006106545785910743,0,-2.220446049250313e-19,0,4.935067288757864,0,40.39429805129525,20.446627040614015,0,0,-0.0021545485606123235,-5.513555463790917e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34850000000000003,-3.2524417843507774,1.14175272709698,-0.11258873896558798,2.433786360138332,0.4616712153787737,0.014342395506637552,0.19434239550663773,-0.011389897833901735,-0.6627357222891641,0.12521269854181688,-15.284941742634329,-3805.3579227260298,0,-190.9091498292613,3983.913353256809,-2.8299241248077465,20.97850587169791,0.5561296969648203,0.8343423955066369,-13.335680303080215,7.53856217181318,0,207.6089118592187,-5.886548022733907,0.18243470772850529,-0.031292402697856825,-5.797118131267035,-193.73907395406906,8663.926338680816,1982.519073139456,1.14175272709698,2.177477251896686,-5.797118131267035,-1.022188336896615,4.759194830200759,-0.005886548022733907,0,0,0,4.759194830200759,0,40.08348387374931,20.289904096660138,0,0,-0.0011468677378547753,-5.5708988506836555e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34900000000000003,-3.252007926841122,1.1401267231335594,-0.11201867560402119,2.360242514398828,0.4628513366359731,0.014573821174955539,0.19457382117495572,-0.011617807626307347,-0.6599542997223594,0.1248827213919557,-14.827476569184597,-3775.05338702963,0,-190.59473953384435,3953.6480531152797,-2.707309076950815,20.97850587169791,0.5566910997829995,0.8345738211749549,-12.765031674716594,7.222560205302903,0,207.6089118592187,-5.627973025660151,0.18491986886670103,-0.031718673905094516,-5.542471469413691,-193.30204861079517,8667.530376965897,1982.519073139456,1.1401267231335594,2.1695470986334167,-5.542471469413691,-0.9772872598645254,4.551969315006478,-0.005627973025660151,0,-1.1102230246251566e-19,0,4.551969315006478,0,39.77784393729204,20.13576418876624,0,0,-0.0001754901763475301,-5.579673359501032e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34950000000000003,-3.2515824856675444,1.1385009318907258,-0.11144942513807583,2.2883492108801655,0.4639955112414132,0.014805818930576245,0.19480581893057644,-0.011846280814724053,-0.6572090332961973,0.12455411687530761,-14.371894113373333,-3745.2589369858433,0,-190.2854696200794,3923.8774385626616,-2.567855456203885,20.97850587169791,0.5572517020552683,0.8348058189305756,-12.11418705242499,6.860526913365452,0,207.6089118592187,-5.334706315004419,0.18741117335598936,-0.03214599886037553,-5.253660139059538,-192.85332507628328,8671.112097791834,1982.519073139456,1.1385009318907258,2.1616669254397882,-5.253660139059538,-0.9263620299887825,4.31649820278201,-0.005334706315004419,0,0,0,4.31649820278201,0,39.47724721103196,19.9841436938884,0,0,0.0007532182437284024,-5.542012447314612e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35000000000000003,-3.2511651981561163,1.1368753492916477,-0.11088098746343,2.2180769115793897,0.4651045496972029,0.015038371205424846,0.19503837120542505,-0.012075300097975583,-0.6544991084936738,0.12422686732106078,-13.91864846871794,-3715.961238486429,0,-189.98121060903307,3894.589422525674,-2.4134530077783705,20.97850587169791,0.5578115038843637,0.8350383712054242,-11.391954962641382,6.457336233023127,0,207.6089118592187,-5.010743177564204,0.18990843254185746,-0.032574345204435244,-4.934618729618255,-192.39466361681144,8674.671879439747,1982.519073139456,1.1368753492916477,2.153839830081579,-4.934618729618255,-0.8701064215410279,4.055983104390791,-0.005010743177564203,0,0,0,4.055983104390791,0,39.18156648377048,19.834981053067878,0,0,0.0016335328171614748,-5.460335806456538e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35050000000000003,-3.2507558171450945,1.135249971383075,-0.11031336247773847,2.1493955260042124,0.466179247460205,0.015271460829154948,0.19527146082915517,-0.012304848566571713,-0.6518237259647345,0.12390095545807842,-13.468220521764703,-3687.147312911662,0,-189.681836783435,3865.7723074798696,-2.2460305369567997,20.97850587169791,0.5583705053710762,0.8352714608291544,-10.607351033294751,6.017998477047013,0,207.6089118592187,-4.660150716939824,0.19241146204079332,-0.03300368131059919,-4.589352556247738,-191.92786732039178,8678.210104535214,1982.519073139456,1.135249971383075,2.1460691653408226,-4.589352556247738,-0.8092266796498393,3.7736891700075526,-0.0046601507169398235,0,0,0,3.7736891700075526,0,38.89067826241564,19.68821669130187,0,0,0.0024603881269905513,-5.337316400107011e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35100000000000003,-3.2503541102419353,1.133624794327954,-0.10974655008057449,2.0822743454224013,0.4672203846329162,0.015505071021471407,0.19550507102147163,-0.012534909695147617,-0.6491821018281227,0.12357636440716435,-13.021110820837679,-3658.8045330036075,0,-189.38722609238323,3837.4147703901845,-2.0675383994239858,20.97850587169791,0.5589287066143067,0.8355050710214709,-9.769514839559124,5.5476134390167715,0,207.6089118592187,-4.287031034868402,0.19492008165784236,-0.03343397627064191,-4.221901400542352,-191.45476449180723,8681.72715905699,1982.519073139456,1.133624794327954,2.138358482767765,-4.221901400542352,-0.7444351268064725,3.472915319983502,-0.004287031034868403,0,0,0,3.472915319983502,0,38.60446267633226,19.543792940846348,0,0,0.0032293898954624694,-5.1758469053338875e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35150000000000003,-3.2499598590625114,1.131999814398423,-0.10918055017337527,2.016681996403961,0.46822872563111817,0.015739185384286966,0.1957391853842872,-0.012765467334739905,-0.6465734679968291,0.12325307767316594,-12.57783267230169,-3630.9206191314565,0,-189.09726006138854,3809.5058482921927,-1.8799315858571606,20.97850587169791,0.5594861077111207,0.8357391853842864,-8.887629319494723,5.051324705856155,0,207.6089118592187,-3.895485795988663,0.1974341153023879,-0.03386519988034098,-3.8363046136385677,-190.9771916472457,8685.223431294495,1982.519073139456,1.131999814398423,2.130711477794559,-3.8363046136385677,-0.6764440096008428,3.156965526633567,-0.0038954857959886623,0,0,0,3.156965526633567,0,38.32280338688487,19.401653967781964,0,0,0.00393682075930214,-4.9790058673687805e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.352,-3.249572858457214,1.1303750279691942,-0.10861536265939067,1.9525864128180956,0.46920501883752724,0.01597378789370573,0.19597378789370595,-0.012996505704891609,-0.6439970725179267,0.12293107913690698,-12.138905509242145,-3603.483635841329,0,-188.8118237070315,3782.0349244827603,-1.6851535125436763,20.97850587169791,0.5600427087567984,0.8359737878937051,-7.9708433129832414,4.534275505197827,0,207.6089118592187,-3.489582405575166,0.19995339090205727,-0.03429732262470965,-3.4365678077854147,-190.49697721957517,8688.699310765503,1982.519073139456,1.1303750279691942,2.12313193657076,-3.4365678077854147,-0.6059596255467106,2.8291213370742114,-0.0034895824055751652,0,0,0,2.8291213370742114,0,38.0455875014772,19.261745701683658,0,0,0.004579640197584098,-4.7500238574895756e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3525,-3.249192915729145,1.1287504315113297,-0.108050987443635,1.8899548254328766,0.4701499962502437,0.016208862891830853,0.19620886289183107,-0.01322800938558455,-0.6414521799179892,0.12261035304694799,-11.704848572584627,-3576.481988590471,0,-188.5308054555589,3754.991715291142,-1.4851206192033293,20.97850587169791,0.5605985098448825,0.8362088628918303,-7.028197727635481,4.001566388577085,0,207.6089118592187,-3.0733220060472832,0.20247774031475557,-0.03473031566290833,-3.0266313390583965,-190.01592607476223,8692.155187105696,1982.519073139456,1.1287504315113297,2.115623684856426,-3.0266313390583965,-0.5336767657337854,2.4926158084906707,-0.0030733220060472828,0,0,0,2.4926158084906707,0,37.77270549144177,19.124015768246405,0,0,0.005155478878372079,-4.4922499135709714e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.353,-3.2488198498488146,1.1271260215864054,-0.1074874244328418,1.8287537680595634,0.47106437313427346,0.01644439507839799,0.1964443950783982,-0.01345996330899979,-0.6389380715458239,0.12229088401117508,-11.27617494108535,-3549.904420574197,0,-188.25409706479402,3728.3662574030486,-1.2817078642403452,20.97850587169791,0.5611535110672226,0.8364443950783974,-6.068555783619491,3.458215023707398,0,207.6089118592187,-2.650609473704798,0.2050069992388204,-0.03516415081283369,-2.610340759912093,-189.53580492903436,8695.591448941377,1982.519073139456,1.1271260215864054,2.1081905392750238,-2.610340759912093,-0.4602735048155394,2.150609007885861,-0.0026506094737047976,0,0,0,2.150609007885861,0,37.50405111318164,18.9884134247272,0,0,0.005662627724254469,-4.209118527358248e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3535,-3.248453490670423,1.1255017948410702,-0.10692467353542126,1.7689490992278945,0.4719488476838874,0.016680369502239934,0.19668036950224013,-0.013692352751111914,-0.6364540459047541,0.1219726569882227,-10.853385941505463,-3523.740009561769,0,-187.98159354878666,3702.1488957122674,-1.0767351964402174,20.97850587169791,0.5617077125140169,0.8366803695022393,-5.1005377361387,2.909118340240648,0,207.6089118592187,-2.2252255723974654,0.20754100712136203,-0.035598800535396574,-2.1914193958980523,-189.05832874522687,8699.008482756728,1982.519073139456,1.1255017948410702,2.100836261201161,-2.1914193958980523,-0.38640636554467184,1.8061652086450233,-0.0022252255723974653,0,0,0,1.8061652086450233,0,37.2395213320158,18.854889498073888,0,0,0.006100022026846019,-3.904117426015947e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.354,-3.2480936781539542,1.1238777480019932,-0.10636273466142027,1.7105060381973494,0.47280410070298606,0.016916771552591428,0.19691677155259163,-0.013925163323126044,-0.6339994189672774,0.12165565727873906,-10.436965966255498,-3497.978164665814,0,-187.71319310467746,3676.330271675717,-0.8719550707592499,20.97850587169791,0.562261114273852,0.8369167715525908,-4.132460420086427,2.359017243747033,0,207.6089118592187,-1.8008013959222051,0.21007960706489157,-0.03603423791850627,-1.7734431763393943,-188.5851481754367,8702.406671766494,1982.519073139456,1.1238777480019932,2.0935645135237184,-1.7734431763393943,-0.3127058807419552,1.4622318963209369,-0.0018008013959222046,0,0,0,1.4622318963209369,0,36.979016248227765,18.723396325617948,0,0,0.006467220966185535,-3.58075637770667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3545,-3.2477402615976185,1.1222538778711943,-0.10580160772248468,1.6533892141319484,0.47363079531005203,0.017153586950246453,0.19715358695024665,-0.01415838096276939,-0.6315735244655158,0.1213398705165063,-10.027377720984262,-3472.608622977998,0,-187.4487970413023,3650.9013121494236,-0.6690410644274117,20.97850587169791,0.5628137164337398,0.8371535869502459,-3.172281906705981,1.8124640824441451,0,207.6089118592187,-1.3807952060720412,0.2126226457323653,-0.03647043666078307,-1.3598178242618357,-188.1178381057297,8705.786394804793,1982.519073139456,1.1222538778711943,2.086378820494176,-1.3598178242618357,-0.2397725712656435,1.121620676078456,-0.0013807952060720411,0,0,0,1.121620676078456,0,36.72243902486554,18.59388769821656,0,0,0.006764382912707351,-3.2425372320713026e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
